token,count,len,noise_reason,label,review_flag,document_support,candidate_source,extra_filter_reason,candidate_status
padura,3,6,,shona_candidate,,2,deterministic,,candidate_missing_from_base_lexicon
padyo,4,5,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
pafair,3,6,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
pafeya,7,6,,shona_candidate,,7,deterministic,,candidate_missing_from_base_lexicon
pahafu-eka,3,10,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
pairi,4,5,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
paita,7,5,,shona_candidate,,7,deterministic,,candidate_missing_from_base_lexicon
paive,6,5,,shona_candidate,,6,deterministic,,candidate_missing_from_base_lexicon
pakadai,8,7,,shona_candidate,,8,deterministic,,candidate_missing_from_base_lexicon
pakaipa,64,7,,shona_candidate,,63,deterministic,,candidate_missing_from_base_lexicon
pakaita,4,7,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
pakanzi,8,7,,shona_candidate,,8,deterministic,,candidate_missing_from_base_lexicon
pakatanga,4,9,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
pakati,30,6,,shona_candidate,,29,deterministic,already_in_base_lexicon,already_in_base_lexicon
pakazara,7,8,,shona_candidate,,7,deterministic,,candidate_missing_from_base_lexicon
pakazoita,3,9,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
pake,3,4,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
pako,3,4,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
pakona,4,6,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
pakubata,3,8,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
pakubatsira,4,11,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
pakuda,4,6,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
pakuisa,3,7,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
pakuita,6,7,,shona_candidate,,6,deterministic,,candidate_missing_from_base_lexicon
pakuona,3,7,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
pakupera,3,8,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
pakushandisa,3,12,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
pakuti,4,6,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
palunch,3,7,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
pama,4,4,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
pamari,4,6,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
pamazuva,6,8,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
pamba,11,5,,shona_candidate,,11,deterministic,,candidate_missing_from_base_lexicon
pamberi,13,7,,shona_candidate,,13,deterministic,,candidate_missing_from_base_lexicon
pambudzi,5,8,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
pamhepo,3,7,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
pamoto,3,6,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
pamubhedha,4,10,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
pamunhu,10,7,,shona_candidate,,9,deterministic,,candidate_missing_from_base_lexicon
pamuromo,5,8,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
pamusangano,7,11,,shona_candidate,,7,deterministic,,candidate_missing_from_base_lexicon
pamusha,5,7,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
pamushandi,3,10,,shona_candidate,,1,deterministic,,candidate_missing_from_base_lexicon
pamusoro,66,8,,shona_candidate,,63,deterministic,already_in_base_lexicon,already_in_base_lexicon
pamuzinda,5,9,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
pana,20,4,,shona_candidate,,19,deterministic,,candidate_missing_from_base_lexicon
panapa,5,6,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
pandiri,4,7,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
pane,195,4,english_frequency,noise_rule,,184,rag_recovered,,candidate_missing_from_base_lexicon
panenge,3,7,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
panga,9,5,,shona_candidate,,9,deterministic,,candidate_missing_from_base_lexicon
pangu,8,5,,shona_candidate,,8,deterministic,,candidate_missing_from_base_lexicon
panguva,21,7,,shona_candidate,,19,deterministic,already_in_base_lexicon,already_in_base_lexicon
panhamba,5,8,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
pano,177,4,,shona_candidate,,174,deterministic,already_in_base_lexicon,already_in_base_lexicon
panoda,5,6,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
panyaya,7,7,,shona_candidate,,7,deterministic,,candidate_missing_from_base_lexicon
panyika,5,7,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
panze,7,5,,shona_candidate,,7,deterministic,,candidate_missing_from_base_lexicon
panzvimbo,5,9,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
papevensey,3,10,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
parizvino,3,9,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
parufu,3,6,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
pasi,86,4,,shona_candidate,,78,deterministic,already_in_base_lexicon,already_in_base_lexicon
pasina,38,6,,shona_candidate,,38,deterministic,,candidate_missing_from_base_lexicon
pasocial,6,8,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
patafura,4,8,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
patl,7,4,,shona_candidate,,7,deterministic,,candidate_missing_from_base_lexicon
patsva,3,6,,shona_candidate,,2,deterministic,,candidate_missing_from_base_lexicon
patwitter,26,9,,shona_candidate,,23,deterministic,,candidate_missing_from_base_lexicon
pauri,3,5,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
pauz,4,4,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
pavanhu,3,7,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
pavo,4,4,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
pawhatsapp,4,10,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
paya,13,4,,shona_candidate,,13,deterministic,,candidate_missing_from_base_lexicon
paye,8,4,,shona_candidate,,7,deterministic,,candidate_missing_from_base_lexicon
pazasi,6,6,,shona_candidate,,6,deterministic,,candidate_missing_from_base_lexicon
pazuva,3,6,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
pazvinhu,4,8,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
pedu,3,4,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
pedyo,21,5,,shona_candidate,,19,deterministic,already_in_base_lexicon,already_in_base_lexicon
pegreat,3,7,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
peharare,4,8,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
pekugara,3,8,,shona_candidate,,3,deterministic,already_in_base_lexicon,already_in_base_lexicon
pekupedzisira,4,13,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
pekutanga,4,9,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
pekuti,3,6,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
penga,4,5,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
pengere,3,7,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
penyu,5,5,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
pepamusoro,3,10,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
pese,21,4,,shona_candidate,,17,deterministic,,candidate_missing_from_base_lexicon
pevensey,3,8,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
pfambi,3,6,,shona_candidate,,3,deterministic,already_in_base_lexicon,already_in_base_lexicon
pfee,10,4,,shona_candidate,,10,deterministic,,candidate_missing_from_base_lexicon
pfuma,10,5,,shona_candidate,,9,deterministic,already_in_base_lexicon,already_in_base_lexicon
pfumvudza,6,9,,shona_candidate,,6,deterministic,,candidate_missing_from_base_lexicon
pfungwa,27,7,,shona_candidate,,25,deterministic,already_in_base_lexicon,already_in_base_lexicon
pfuti,5,5,,shona_candidate,,5,deterministic,already_in_base_lexicon,already_in_base_lexicon
pinda,6,5,,shona_candidate,,6,deterministic,already_in_base_lexicon,already_in_base_lexicon
pipo,3,4,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
pliz,12,4,,shona_candidate,,10,deterministic,,candidate_missing_from_base_lexicon
polony,4,6,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
pombi,3,5,,shona_candidate,,3,deterministic,already_in_base_lexicon,already_in_base_lexicon
poto,4,4,,shona_candidate,,4,deterministic,already_in_base_lexicon,already_in_base_lexicon
pple,9,4,,shona_candidate,,9,deterministic,,candidate_missing_from_base_lexicon
prblm,3,5,,shona_candidate,,2,deterministic,,candidate_missing_from_base_lexicon
prie,6,4,,shona_candidate,,1,deterministic,,candidate_missing_from_base_lexicon
propertybookzw,36,14,,shona_candidate,,36,deterministic,,candidate_missing_from_base_lexicon
pwere,4,5,,shona_candidate,,3,deterministic,already_in_base_lexicon,already_in_base_lexicon
queenelizabethii,4,16,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
rachamisa,5,9,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
racho,9,5,,shona_candidate,,9,deterministic,,candidate_missing_from_base_lexicon
rakafa,4,6,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
rakaipa,3,7,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
rakajeka,3,8,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
rakapera,5,8,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
rakataurwa,4,10,,shona_candidate,,2,deterministic,,candidate_missing_from_base_lexicon
rakawanda,3,9,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
rako,27,4,,shona_candidate,,26,deterministic,,candidate_missing_from_base_lexicon
ramangwana,6,10,,shona_candidate,,6,deterministic,,candidate_missing_from_base_lexicon
ramba,11,5,,shona_candidate,,10,deterministic,already_in_base_lexicon,already_in_base_lexicon
rambai,5,6,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
ranga,3,5,,shona_candidate,,3,deterministic,already_in_base_lexicon,already_in_base_lexicon
rangu,21,5,,shona_candidate,,21,deterministic,,candidate_missing_from_base_lexicon
ranhasi,4,7,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
rapera,4,6,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
rapfuura,5,8,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
rara,3,4,,shona_candidate,,3,deterministic,already_in_base_lexicon,already_in_base_lexicon
rasta,6,5,,shona_candidate,,6,deterministic,,candidate_missing_from_base_lexicon
rati,3,4,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
ravo,10,4,,shona_candidate,,10,deterministic,,candidate_missing_from_base_lexicon
rawsonproperties,3,16,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
rbz,5,3,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
realpremiumspices,3,17,,shona_candidate,,2,deterministic,,candidate_missing_from_base_lexicon
rebasa,7,6,,shona_candidate,,6,deterministic,,candidate_missing_from_base_lexicon
rechitungwiza,3,13,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
redmarketsunday,13,15,,shona_candidate,,13,deterministic,,candidate_missing_from_base_lexicon
redourne,3,8,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
redu,8,4,,shona_candidate,,8,deterministic,,candidate_missing_from_base_lexicon
redura,3,6,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
redzimhosva,4,11,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
refu,5,4,,shona_candidate,,5,deterministic,already_in_base_lexicon,already_in_base_lexicon
rega,46,4,,shona_candidate,,37,deterministic,,candidate_missing_from_base_lexicon
regai,18,5,,shona_candidate,,18,deterministic,,candidate_missing_from_base_lexicon
registertovote,8,14,,shona_candidate,,8,deterministic,,candidate_missing_from_base_lexicon
registertovotezw,7,16,,shona_candidate,,7,deterministic,,candidate_missing_from_base_lexicon
reharare,28,8,,shona_candidate,,27,deterministic,,candidate_missing_from_base_lexicon
rekare,11,6,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
rekudya,3,7,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
rekudzidzisa,3,12,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
rekugadzirira,3,13,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
rekuita,9,7,,shona_candidate,,7,deterministic,,candidate_missing_from_base_lexicon
rekupedzisira,3,13,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
rekushandisa,5,12,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
rekuti,16,6,,shona_candidate,,16,deterministic,,candidate_missing_from_base_lexicon
rema,7,4,,shona_candidate,,7,deterministic,,candidate_missing_from_base_lexicon
remitemo,3,8,,shona_candidate,,2,deterministic,,candidate_missing_from_base_lexicon
remunhu,5,7,,shona_candidate,,5,deterministic,,candidate_missing_from_base_lexicon
remvura,4,7,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
renyaradzo,7,10,,shona_candidate,,7,deterministic,,candidate_missing_from_base_lexicon
renyika,4,7,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
repa,4,4,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
rese,12,4,,shona_candidate,,12,deterministic,,candidate_missing_from_base_lexicon
reshadaya,3,9,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
revanhu,8,7,,shona_candidate,,7,deterministic,,candidate_missing_from_base_lexicon
rezanu,3,6,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
richinzi,3,8,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
riinhi,3,6,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
riini,4,5,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
rima,3,4,,shona_candidate,,3,deterministic,already_in_base_lexicon,already_in_base_lexicon
rimwe,23,5,,shona_candidate,,22,deterministic,,candidate_missing_from_base_lexicon
rimwechete,3,10,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
rine,11,4,,shona_candidate,,11,deterministic,,candidate_missing_from_base_lexicon
rinenge,6,7,,shona_candidate,,6,deterministic,,candidate_missing_from_base_lexicon
rinhi,7,5,,shona_candidate,,7,deterministic,,candidate_missing_from_base_lexicon
rini,6,4,,shona_candidate,,6,deterministic,,candidate_missing_from_base_lexicon
rino,19,4,english_frequency,noise_rule,,19,rag_recovered,,candidate_missing_from_base_lexicon
rinogona,3,8,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
rinopikisa,3,10,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
rinoshanda,3,10,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
rinoti,3,6,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
rinouya,7,7,,shona_candidate,,7,deterministic,,candidate_missing_from_base_lexicon
ripi,4,4,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
riri,27,4,,shona_candidate,,25,deterministic,,candidate_missing_from_base_lexicon
ririko,3,6,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
riripo,7,6,,shona_candidate,,7,deterministic,,candidate_missing_from_base_lexicon
rive,5,4,,shona_candidate,,2,deterministic,,candidate_missing_from_base_lexicon
riye,5,4,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
roda,3,4,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
roora,27,5,,shona_candidate,,23,deterministic,already_in_base_lexicon,already_in_base_lexicon
roorai,3,6,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
ropa,19,4,,shona_candidate,,16,deterministic,already_in_base_lexicon,already_in_base_lexicon
ropafadzo,6,9,,shona_candidate,,6,deterministic,already_in_base_lexicon,already_in_base_lexicon
rovai,4,5,,shona_candidate,,4,deterministic,,candidate_missing_from_base_lexicon
rtgs,10,4,,shona_candidate,,10,deterministic,,candidate_missing_from_base_lexicon
rubatsiro,10,9,,shona_candidate,,10,deterministic,already_in_base_lexicon,already_in_base_lexicon
rudo,15,4,,shona_candidate,,15,deterministic,already_in_base_lexicon,already_in_base_lexicon
rudzi,8,5,,shona_candidate,,6,deterministic,already_in_base_lexicon,already_in_base_lexicon
rudzii,3,6,,shona_candidate,,3,deterministic,,candidate_missing_from_base_lexicon
rufaro,3,6,,shona_candidate,,2,deterministic,,candidate_missing_from_base_lexicon
rugare,10,6,,shona_candidate,,10,deterministic,already_in_base_lexicon,already_in_base_lexicon
rukudzo,3,7,,shona_candidate,,3,deterministic,already_in_base_lexicon,already_in_base_lexicon
rumwe,10,5,,shona_candidate,,10,deterministic,,candidate_missing_from_base_lexicon
runyararo,9,9,,shona_candidate,,4,deterministic,already_in_base_lexicon,already_in_base_lexicon
